Thérèse Raquin,7.2,Crime/Drama/Romance
Tiefland,6.4,Drama/Romance/Musical
Time Bomb,6.1,Crime/Film-Noir/Thriller
Tit Coq,7.0,Drama/Romance/War
Titanic,7.0,Drama/History/Romance
The Titfield Thunderbolt,7.1,Comedy
Tôkyô monogatari,8.2,Drama
Tonight We Sing,5.8,Musical
Top Banana,5.5,Comedy/Musical/Romance
Torch Song,5.5,Drama/Music/Romance
Tormento,6.4,Drama
Torpedo Alley,6.0,Drama
Touchez pas au grisbi,7.8,Crime/Drama
La tratta delle bianche,6.4,Drama
Treasure of the Golden Condor,6.2,Adventure
Les 3 Mousquetaires,6.2,Adventure
Tropic Zone,4.8,Adventure/Crime/Drama
Trouble Along the Way,6.8,Comedy/Drama/Romance
Trouble in Store,6.8,Comedy
Trouble in the Glen,5.6,Comedy
Tsuma,6.9,Drama
Tumbleweed,6.7,Western
Un turco napoletano,7.0,Comedy
Turn the Key Softly,7.0,Crime/Drama
The Twonky,5.5,Comedy/Sci-Fi
Ugetsu monogatari,8.3,Drama/Fantasy/War
Un acte d'amour,6.6,Drama/War/Romance
L'uomo la bestia e la virtù,6.5,Comedy
Les vacances de Monsieur Hulot,7.5,Comedy
Valley of Head Hunters,6.7,Adventure
The Vanquished,5.6,Western
Velikiy voin Albanii Skanderbeg,7.9,Action/Drama/History
Vesna,8.1,Comedy/Music/Romance
Viaggio in Italia,7.4,Drama/Romance
Vice Squad,6.6,Crime/Drama/Film-Noir
Vicki,6.5,Crime/Drama/Film-Noir
Villa Borghese,5.9,Comedy/Drama
Violated,5.3,Crime/Drama/Film-Noir
I vitelloni,7.9,Comedy/Drama
Walking My Baby Back Home,6.1,Comedy/Musical
War Arrow,5.9,Romance/War/Western
War Paint,5.8,Adventure/War/Western
The War of the Worlds,7.1,Action/Sci-Fi/Thriller
The Weak and the Wicked,6.4,Drama
Wenn der weiße Flieder wieder blüht,5.3,Drama
White Witch Doctor,6.1,Action/Adventure/Romance
Wild Women,3.9,Adventure/Comedy
Will Any Gentleman...?,5.9,Comedy
Wings of the Hawk,6.0,Adventure/Romance/Western
Woman They Almost Lynched,6.7,Western
Women of Twilight,6.4,Crime/Drama/Romance
The Yellow Balloon,6.9,Drama
Young Bess,6.7,Biography/Drama/Romance
08/15,6.9,Drama/War
20000 Leagues Under the Sea,7.2,Adventure/Drama/Family
Aar-Paar,6.7,Musical/Romance/Thriller
Abajo el telón,7.0,Comedy/Drama
Abismos de pasión,6.7,Drama/Romance
About Mrs. Leslie,7.1,Drama/Romance
Accadde al commissariato,6.0,Comedy
The Adventures of Hajji Baba,6.0,Action/Adventure/Romance
Ah! les belles bacchantes....,5.3,Comedy/Musical
L'air de Paris,6.6,Drama/Sport
Alaska Seas,6.1,Adventure/Crime/Drama
Ali Baba et les 40 voleurs,6.2,Comedy/Fantasy/Romance
Amar,7.0,Drama/Musical/Romance
Un americano a Roma,7.0,Comedy
Amori di mezzo secolo,5.8,Drama/Romance
Anatahan,7.2,Drama/War
Andriesh,6.1,Family
Angels One Five,6.5,Drama/War
Anna na shee,7.0,Drama/History
Apache,6.4,Western
Arrow in the Dust,5.6,Romance/Western
Athena,6.0,Musical/Romance/Comedy
The Atomic Kid,5.2,Comedy/Sci-Fi
Attila,5.5,Biography/Drama/History
Auf der Reeperbahn nachts um halb eins,5.9,Comedy/Crime/Drama
Aunt Clara,6.4,Comedy/Family
Bait,6.0,Crime/Drama/Film-Noir
The Bamboo Prison,6.2,Drama/War
Bang! You're Dead,6.4,Drama
Bangiku,7.4,Drama
The Barefoot Contessa,7.0,Crime/Drama/Mystery
Battle of Rogue River,5.7,Drama/History/Romance
The Beachcomber,6.1,Comedy/Drama/Romance
Beachhead,5.8,Drama/War
Beau Brummell,6.4,Biography/Drama/History
The Belles of St. Trinian's,6.8,Comedy/Family
Bengal Brigade,5.6,Adventure/History/War
Betrayed,6.1,Drama/History/Romance
The Black Dakotas,5.4,Action/War/Western
Black Horse Canyon,6.3,Drama/Romance/Western
The Black Knight,5.2,Adventure/History
The Black Rider,5.2,Crime/Thriller
The Black Shield of Falworth,6.5,Adventure/History/Romance
Black Tuesday,6.5,Crime/Drama/Film-Noir
Black Widow,6.7,Drama/Film-Noir/Mystery
Murder by Proxy,6.3,Crime/Drama/Thriller
Le blé en herbe,6.6,Drama
The Bob Mathias Story,5.8,Biography/Drama/Sport
Bolshaya semya,7.0,Drama
Boot Polish,8.1,Comedy/Drama/Family
Border River,6.2,Romance/Western
The Bounty Hunter,6.6,Action/Romance/Western
The Bowery Boys Meet the Monsters,6.2,Horror/Comedy/Sci-Fi
The Boy from Oklahoma,5.8,Western
The Bridges at Toko-Ri,6.7,Drama/Romance/War
Broken Lance,6.9,Adventure/Western
A Bullet Is Waiting,5.5,Crime/Drama/Film-Noir
The Caine Mutiny,7.7,Drama/War
Canaris,6.6,Biography/Drama/War
Cannibal Attack,7.1,Adventure
Captain Kidd and the Slave Girl,5.2,Adventure/Action
Carmen Jones,6.8,Drama/Musical/Romance
Carnival Story,5.7,Drama
Carosello napoletano,6.0,Comedy/Musical
Casanova's Big Night,6.8,Adventure/Comedy
Cattle Queen of Montana,5.6,Action/Romance/Western
The Young Lovers,6.3,Drama
Chikamatsu monogatari,8.0,Drama/History/Romance
The Command,6.5,Romance/Western
Conflict of Wings,6.5,Comedy/Drama
The Country Girl,7.3,Drama/Music
Creature from the Black Lagoon,7.0,Horror/Sci-Fi
Seagulls Over Sorrento,5.6,Drama/War
Crime Wave,7.4,Crime/Drama/Film-Noir
Cronache di poveri amanti,7.5,Drama
The Crowded Day,6.4,Drama
Cry Vengeance,6.5,Crime/Drama/Film-Noir
The Dam Busters,7.4,Drama/History/War
Dangerous Mission,5.8,Action/Film-Noir/Mystery
Dawn at Socorro,6.4,Action/Music/Romance
Deep in My Heart,6.3,Biography/Comedy/Musical
The Delavine Affair,5.3,Crime/Drama
Demetrius and the Gladiators,6.6,Action/Drama/History
Désirée,6.4,Biography/Drama/History
The Desperado,6.5,Action/Drama/Romance
Destry,6.7,Action/Adventure/Music
Devil Girl from Mars,5.0,Horror/Sci-Fi
Les diaboliques,8.0,Crime/Drama/Horror
Dial M for Murder,8.2,Crime/Thriller
The Diamond,5.7,Crime/Drama/Sci-Fi
The Divided Heart,6.9,Drama
Doctor in the House,6.6,Comedy
Double Jeopardy,6.3,Action/Adventure/Crime
Down Three Dark Streets,6.7,Crime/Drama/Film-Noir
Dragnet,6.7,Crime/Drama/Film-Noir
Drive a Crooked Road,6.9,Crime/Drama/Film-Noir
Drum Beat,6.4,Adventure/Western
Drums Across the River,6.3,Western
Duel in the Jungle,5.9,Adventure
The Egyptian,6.6,Biography/Drama/History
Elephant Walk,6.3,Adventure/Drama
Emil und die Detektive,6.6,Adventure/Family
Escuela de vagabundos,8.0,Comedy/Drama
Executive Suite,7.4,Drama
Far til fire i sneen,6.2,Comedy/Family
The Fast and the Furious,5.4,Crime/Drama/Mystery
Father Brown,6.8,Comedy/Crime/Drama
Fire Maidens from Outer Space,2.4,Sci-Fi
Malaga,5.1,Adventure/Crime/Drama
Flame and the Flesh,5.8,Drama
Das fliegende Klassenzimmer,7.2,Drama/Comedy/Family
For Better for Worse,5.8,Comedy/Romance
Forbidden Cargo,6.5,Crime/Drama
Four Guns to the Border,6.1,Action/Romance/Western
Francis Joins the WACS,6.8,Comedy/Fantasy
French Cancan,7.3,Comedy/Drama/Musical
The French Line,5.3,Comedy/Musical/Romance
The Gambler from Natchez,6.8,Action/Adventure/Mystery
Garden of Evil,6.7,Action/Adventure/Drama
The Gay Dog,6.0,Comedy
Geroite na Shipka,6.9,Drama/History/War
Giorni d'amore,6.4,Comedy/Drama
Un giorno in pretura,6.5,Comedy/Drama
Giovanna d'Arco al rogo,5.8,Biography/Drama/History
Romeo and Juliet,6.1,Drama/Romance
The Glenn Miller Story,7.3,Biography/Drama/Music
Go Man Go,6.6,Drama/Sport
Gog,5.5,Drama/Horror/Romance
Gojira,7.6,Action/Drama/Horror
The Golden Idol,5.5,Adventure
The Good Die Young,6.7,Crime/Drama/Thriller
Gorilla at Large,5.4,Crime/Film-Noir/Mystery
Le grand jeu,5.7,Drama
La grande speranza,5.7,Romance/War/Action
Green Fire,5.9,Adventure/Drama
Gula divisionen,5.2,Adventure/Drama
Gypsy Colt,6.4,Drama/Family/Western
Hanno rubato un tram,6.8,Comedy
The Heart of the Matter,6.8,Drama
The House Across the Lake,6.1,Crime/Drama
Hell Below Zero,5.9,Action/Adventure/Drama
Hell and High Water,6.2,Action/Adventure/Drama
Hell's Half Acre,6.3,Action/Adventure/Crime
Her Twelve Men,6.4,Comedy/Drama
The 'Maggie',7.0,Comedy
The High and the Mighty,6.8,Action/Adventure/Drama
Highway Dragnet,6.3,Crime/Drama/Film-Noir
Hilmanpäivät,6.8,Comedy
Hobson's Choice,7.7,Comedy/Drama/Romance
Huis-clos,6.9,Drama
Human Desire,7.1,Drama/Film-Noir/Romance
The Human Jungle,5.7,Crime/Drama/Film-Noir
I kongens klæ'r,6.5,Comedy/Crime
Impulse,6.0,Crime/Drama/Mystery
An Inspector Calls,7.5,Crime/Drama/Mystery
Les intrigantes,6.1,Crime/Drama/Thriller
It Should Happen to You,7.2,Comedy/Romance
Jail Bait,3.6,Crime/Drama/Film-Noir
Jan Hus,6.7,Drama
Jesse James' Women,4.5,Western
Jivaro,6.3,Adventure/Romance/Thriller
Johnny Dark,6.3,Action/Comedy/Drama
Johnny Guitar,7.7,Drama/Western
Jubilee Trail,6.0,Western
Jungle Gents,6.0,Comedy
Jungle Man-Eaters,6.7,Adventure
Killer Leopard,5.8,Adventure
Killers from Space,3.4,Horror/Mystery/Sci-Fi
King Richard and the Crusaders,5.6,Adventure/History/Romance
Knock on Wood,6.8,Comedy
2x2 néha 5,6.6,Comedy
The Last Time I Saw Paris,6.2,Drama/Romance
The Law vs. Billy the Kid,5.0,Romance/Western
Lease of Life,6.8,Drama
En lektion i kärlek,7.0,Comedy/Drama/Romance
Die letzte Brücke,7.3,Drama/War
A Life at Stake,5.8,Drama/Film-Noir
Liliomfi,7.5,Comedy
Living It Up,6.7,Comedy/Musical
The Lone Gun,5.9,Romance/Western
Long John Silver,5.8,Action/Adventure/Drama
The Long Wait,6.7,Adventure/Crime/Drama
The Long Long Trailer,7.1,Comedy/Romance
Loophole,6.6,Crime/Drama/Film-Noir
Lucky Me,6.1,Comedy/Musical/Romance
Ludwig II: Glanz und Ende eines Königs,6.9,Biography/Drama/History
Ma and Pa Kettle at Home,7.1,Comedy
Mad About Men,6.3,Comedy/Fantasy
The Mad Magician,6.5,Horror/Mystery/Thriller
Magnificent Obsession,7.1,Drama/Romance
Make Haste to Live,6.0,Drama/Film-Noir/Thriller
Mambo,5.8,Drama
Man in the Attic,6.2,Mystery/Thriller
Mannequins für Rio,5.6,Adventure/Crime/Drama
Marianne de ma jeunesse,6.9,Drama/Fantasy/Romance
Il medico dei pazzi,6.8,Comedy
Meet Mr. Callaghan,6.0,Crime/Drama
The Men of Sherwood Forest,6.0,Adventure
Men of the Fighting Lady,6.2,Drama/War
The Miami Story,6.3,Crime/Drama/Film-Noir
El mil amores,7.0,Comedy/Drama
Miseria e nobiltà,7.8,Comedy
Miss Robin Crusoe,4.7,Adventure/Comedy
Monsieur Ripois,6.8,Comedy/Drama/Romance
Monster from the Ocean Floor,3.6,Horror/Sci-Fi
Le mouton à cinq pattes,6.6,Comedy
Mädchenjahre einer Königin,6.5,Comedy/History/Romance
Naked Alibi,6.5,Crime/Drama/Film-Noir
The Naked Jungle,6.8,Adventure/Drama/Thriller
Nana,6.4,Drama/Romance
La nave delle donne maledette,7.2,Adventure/Drama
The Night My Number Came Up,7.1,Fantasy/Mystery/Thriller
Night People,6.5,Adventure/Crime/Mystery
Nijûshi no hitomi,8.0,Drama
Novio a la vista,6.5,Comedy
Obsession,6.5,Crime/Drama
On the Waterfront,8.1,Crime/Drama/Thriller
One Good Turn,6.6,Comedy
Onna no sono,6.9,Drama
Orders Are Orders,4.9,Comedy
L'oro di Napoli,7.3,Comedy/Drama
Ôsaka no yado,7.4,Drama
The Other Woman,6.5,Crime/Drama/Film-Noir
Out of the Clouds,5.6,Drama
The Outcast,6.4,Drama/Romance/Western
Overland Pacific,5.4,Western
Five Days,6.2,Crime/Drama
Pane amore e gelosia,6.6,Comedy/Romance
Papa maman la bonne et moi...,6.9,Comedy/Romance
Paris Playboys,6.1,Comedy
Passion,6.2,Adventure/Western
Non credo più all'amore (La paura),6.6,Drama
Pekka ja Pätkä lumimiehen jäljillä,5.6,Comedy
Phantom of the Rue Morgue,5.9,Crime/Horror/Mystery
Phffft,6.6,Comedy/Romance
Poisson d'avril,5.9,Comedy
Prince Valiant,6.2,Action/Adventure/Drama
Princess of the Nile,6.4,Adventure/Fantasy/Romance
Prisoner of War,4.8,Drama/War
Private Hell 36,6.7,Crime/Drama/Film-Noir
Proibito,5.7,Drama
The Purple Plain,6.5,Adventure/Drama/War
Pushover,7.1,Crime/Drama/Film-Noir
Radio Cab Murder,6.2,Crime/Drama
The Raid,6.8,Action/Drama/War
Rails Into Laramie,6.2,Romance/Western
The Rainbow Jacket,6.4,Drama/Sport
Raíces,7.2,Drama
Rear Window,8.4,Mystery/Thriller
La rebelión de los colgados,6.9,Drama/Adventure
Red Garters,6.0,Action/Music/Romance
La reine Margot,6.2,Drama
Return from the Sea,6.2,Drama/Romance
Return to Treasure Island,4.8,Adventure/Family
Rhapsody,6.2,Drama/Musical/Romance
Ride Clear of Diablo,6.9,Western
Riding Shotgun,6.5,Western
Ring of Fear,5.3,Adventure/Mystery
Riot in Cell Block 11,7.0,Crime/Drama/Film-Noir
River Beat,6.2,Crime/Drama
River of No Return,6.6,Action/Adventure/Drama
Rogue Cop,6.6,Crime/Drama/Film-Noir
La romana,6.6,Drama
Rose Marie,5.7,Musical/Adventure/Comedy
Le rouge et le noir,6.7,Drama/Romance
The Runaway Bus,6.3,Comedy/Crime/Mystery
El río y la muerte,6.8,Drama
Sabrina,7.7,Comedy/Drama/Romance
The Saint's Return,5.7,Crime/Mystery
Salt of the Earth,7.4,Drama/History
Sanshô dayû,8.4,Drama
The Saracen Blade,5.6,Adventure/Romance
Saskatchewan,6.4,Adventure/Western
Sauerbruch - Das war mein Leben,6.7,Biography/Drama
The Sea Shall Not Have Them,6.4,Drama/War
Secret of the Incas,6.1,Adventure
Il seduttore,6.4,Comedy
The Seekers,5.7,Adventure/Drama/History
Senso,7.5,Drama/History/Romance
Seven Brides for Seven Brothers,7.4,Comedy/Drama/Musical
The Shanghai Story,5.9,Action/Crime/Drama
She Couldn't Say No,5.9,Comedy/Drama
Shichinin no samurai,8.6,Action/Adventure/Drama
Shield for Murder,6.9,Crime/Drama/Film-Noir
Si Versailles m'était conté,6.8,Comedy/Drama/History
The Siege at Red River,5.8,Western
Sign of the Pagan,6.1,Adventure/Biography/Drama
The Silver Chalice,4.7,Drama/Romance
Silver Lode,6.9,Western
Sininen viikko,6.6,Drama/Romance
Sitting Bull,5.7,Western
The Sleeping Tiger,6.5,Drama/Thriller
The Snow Creature,3.3,Horror/Sci-Fi
So This Is Paris,6.2,Comedy/Musical/Romance
Southwest Passage,5.9,Western
A Star Is Born,7.6,Drama/Musical/Romance
The Steel Jungle,5.7,Crime/Drama/Film-Noir
La strada,8.0,Drama
Stranger from Venus,5.4,Sci-Fi
Chrichina,6.3,Comedy/Romance
The Student Prince,6.6,Musical/Romance
Styrmand Karlsen,6.6,Comedy/Family
Suddenly,6.8,Crime/Drama/Film-Noir
Susan Slept Here,6.5,Comedy/Drama
Tanganyika,6.1,Action/Adventure/Drama
Target Earth,5.6,Horror/Sci-Fi
Taxi Driver,7.1,Musical/Romance
Taza Son of Cochise,5.8,Action/Drama/Romance
The Teckman Mystery,6.3,Mystery
Tennessee Champ,5.8,Drama
Teodora imperatrice di Bisanzio,6.1,Adventure/Drama/Romance
Dangerous Voyage,5.9,Crime/Drama
Des Teufels General,7.3,Drama/War
Them!,7.2,Horror/Sci-Fi
There's No Business Like Show Business,6.5,Comedy/Drama/Musical
They Rode West,5.9,Western
This Island Earth,5.9,Horror/Mystery/Sci-Fi
Three Cases of Murder,6.6,Crime/Drama/Fantasy
Three Coins in the Fountain,6.3,Drama/Romance
Three Hours to Kill,6.3,Action/Drama/Mystery
3 Ring Circus,5.9,Comedy
Three Young Texans,6.0,Western
To Dorothy a Son,5.5,Comedy
Tobor the Great,5.3,Sci-Fi
Tômei ningen,5.9,Crime/Mystery/Sci-Fi
Happy Ever After,6.3,Comedy
La tour de Nesle,6.1,Drama/History
Totò all'inferno,6.2,Comedy
Track of the Cat,6.5,Drama/Western
Beautiful Stranger,6.1,Crime/Drama/Mystery
Ukrotitelnitsa tigrov,7.2,Comedy/Romance
Uli der Knecht,7.0,Comedy/Drama/Romance
Ulisse,6.7,Adventure/Fantasy/History
The Stranger Came Home,5.8,Drama/Mystery
Uwasa no onna,7.5,Drama/Romance
Valley of the Kings,6.0,Adventure
Ved Kongelunden...,6.8,Comedy/Musical/Romance
Vera Cruz,7.1,Adventure/Western
Vernye druz'ya,7.6,Comedy/Romance
West of Zanzibar,5.7,Adventure/Drama
White Christmas,7.6,Comedy/Musical/Romance
3 Steps to the Gallows,6.6,Crime/Drama
The White Orchid,4.5,Adventure/Romance
Wicked Woman,6.8,Drama/Film-Noir
The Wild One,6.8,Crime/Drama/Romance
Witness to Murder,6.7,Crime/Drama/Film-Noir
Woman's World,7.0,Drama
World for Ransom,5.8,Crime/Drama/Film-Noir
Yama no oto,7.8,Drama
Yankee Pasha,6.6,Adventure/Romance
The Yellow Mountain,6.0,Comedy/Drama/Western
The Yellow Tomahawk,6.2,Western
Young at Heart,6.8,Drama/Musical/Romance
Åsa-Nisse på hal is,4.3,Comedy
Ça va barder,5.9,Action/Adventure/Crime
08/15 - Zweiter Teil,6.6,War/Drama
08/15 - In der Heimat,6.1,Drama/War
Der 20. Juli,6.6,Drama/History/Thriller
Abbott and Costello Meet the Mummy,6.4,Action/Adventure/Comedy
Above Us the Waves,6.6,Drama/War
Accadde al penitenziario,6.4,Comedy
Ain't Misbehavin',5.7,Comedy/Musical/Romance
All That Heaven Allows,7.6,Drama/Romance
An Alligator Named Daisy,5.2,Comedy/Musical/Romance
L'amant de lady Chatterley,6.0,Drama
Les amants du Tage,6.9,Drama/Romance
The Americano,5.6,Adventure/Western
Le amiche,7.2,Drama/Romance
Amici per la pelle,6.8,Comedy/Drama
The Angel Who Pawned Her Harp,6.3,Comedy/Fantasy
L'angelo bianco,6.7,Drama
Animal Farm,7.2,Animation/Drama
Apache Woman,4.5,Western
L'arte di arrangiarsi,6.7,Comedy
Artists and Models,6.6,Comedy/Musical/Romance
As Long as They're Happy,5.4,Comedy/Drama/Musical
At Gunpoint,6.3,Western
Bad Day at Black Rock,7.7,Crime/Drama/Mystery
La bande à papa,5.8,Comedy
Battle Cry,6.5,Drama/Romance/War
Battle Taxi,5.5,Drama/War
Bedevilled,4.9,Crime/Drama/Film-Noir
La bella di Roma,6.7,Comedy
La bella mugnaia,6.2,Comedy
Bengazi,5.0,Adventure/Crime/Drama
The Benny Goodman Story,6.7,Biography/Drama/Music
Il bidone,7.5,Comedy/Drama
The Big Bluff,5.8,Crime/Drama/Film-Noir
The Big Combo,7.4,Crime/Drama/Film-Noir
Big House U.S.A.,6.7,Crime/Drama/Film-Noir
The Big Knife,6.8,Crime/Drama/Film-Noir
Blackboard Jungle,7.4,Crime/Drama
Blood Alley,6.3,Action/Adventure
Bob le flambeur,7.7,Crime/Drama/Thriller
Zapasnoy igrok,6.9,Comedy/Sport
Bravissimo,6.6,Music/Comedy
Bride of the Monster,4.2,Horror/Sci-Fi
Bring Your Smile Along,5.4,Comedy/Music
A Bullet for Joey,6.0,Crime/Drama/Film-Noir
Chiens perdus sans collier,6.3,Drama
Captain Lightfoot,6.2,Adventure/Drama/History
Carrington V.C.,7.0,Drama
Cela s'appelle l'aurore,6.8,Drama
Cell 2455 Death Row,6.5,Biography/Crime/Drama
Cesta do praveku,7.4,Adventure/Animation/Family
Charleys Tante,5.2,Comedy/Romance
Chicago Syndicate,6.5,Crime/Drama/Film-Noir
Chief Crazy Horse,6.2,Biography/Western
Chiyari Fuji,7.4,Adventure/Drama
Ciske de Rat,6.9,Drama
The Cobweb,6.4,Drama
The Colditz Story,7.0,Drama/History/War
Conquest of Space,5.7,Sci-Fi
The Constant Husband,6.4,Comedy
Il coraggio,6.6,Comedy
Count Three and Pray,6.4,Drama/Western
The Court-Martial of Billy Mitchell,6.8,Biography/Drama/War
Crashout,7.0,Crime/Drama/Film-Noir
Creature with the Atom Brain,5.5,Crime/Horror/Sci-Fi
The Crooked Web,6.0,Crime/Drama/Film-Noir
Cult of the Cobra,5.8,Fantasy/Horror
Daddy Long Legs,6.7,Musical/Romance
The Dark Avenger,6.0,Adventure/Drama/History
Dementia,6.8,Film-Noir/Horror/Mystery
Davy Crockett: King of the Wild Frontier,7.0,Adventure/Drama/Family
The Deep Blue Sea,6.6,Drama/Romance
Delo Rumyantseva,7.2,Crime/Mystery/Drama
Des gens sans importance,6.9,Drama
Desert Sands,5.8,Adventure/Romance
The Desperate Hours,7.5,Crime/Drama/Film-Noir
Destinazione Piovarolo,7.0,Comedy
Det var paa Rundetaarn,6.3,Comedy/Romance
Die Deutschmeister,6.0,Musical/Romance
Devdas,8.0,Drama/Musical/Romance
Devil Goddess,6.6,Adventure
Directorul nostru,7.5,Comedy
Doctor at Sea,5.9,Comedy
Don Camillo e l'on. Peppone,7.2,Comedy
La donna del fiume,6.4,Drama
La donna più bella del mondo (Lina Cavalieri),5.9,Comedy/Drama/Romance
Drei Männer im Schnee,7.7,Comedy
Du rififi chez les hommes,8.2,Crime/Drama/Thriller
Dva kapitana,6.9,Adventure
East of Eden,7.9,Drama
The End of the Affair,6.7,Drama/Romance
Ensayo de un crimen,7.8,Comedy/Crime/Drama
Un eroe dei nostri tempi,6.8,Comedy
Es geschah am 20. Juli,6.7,Drama/History/Thriller
Escapade,6.5,Comedy/Drama
Escape to Burma,5.7,Adventure
The Eternal Sea,6.1,Biography/Drama/War
The Far Country,7.2,Action/Romance/Western
The Far Horizons,6.1,History/Western
Far til fire på landet,6.0,Comedy/Family
Female on the Beach,6.4,Crime/Drama/Film-Noir
Le fils de Caroline chérie,4.3,Adventure/History
Finger Man,6.6,Crime/Drama/Film-Noir
5 Against the House,5.9,Crime/Drama/Film-Noir
Five Guns West,5.0,Western
Flame of the Islands,6.1,Crime/Drama/Film-Noir
Footsteps in the Fog,7.0,Drama/Thriller
Fort Yuma,5.2,Western
Foxfire,6.4,Action/Drama/Romance
Francis in the Navy,5.9,Comedy/Fantasy
Futures vedettes,5.0,Comedy/Drama
La fête à Henriette,7.1,Comedy
Gas-oil,6.4,Crime/Drama
Gentlemen Marry Brunettes,5.1,Comedy/Musical/Romance
Geordie,6.9,Comedy/Drama/Romance
Ghost Town,5.9,Action/Adventure/Drama
The Girl Rush,5.3,Comedy/Musical
The Girl in the Red Velvet Swing,6.5,Biography/Crime/Drama
Giv'a 24 Eina Ona,5.9,Adventure/Drama/Romance
The Glass Cage,5.6,Mystery
The Glass Slipper,6.5,Fantasy/Musical/Romance
Gojira no gyakushû,5.9,Action/Horror/Sci-Fi
Good Morning Miss Dove,7.1,Drama
Grand National Night,6.7,Crime/Thriller
Les grandes manoeuvres,6.8,Comedy/Drama/Romance
The Gun That Won the West,4.7,Action/Adventure/Western
Guys and Dolls,7.2,Comedy/Crime/Musical
Headline Hunters,4.6,Action/Adventure/Crime
Heidi und Peter,6.4,Drama/Family
Hell on Frisco Bay,6.4,Crime/Drama/Film-Noir
Hell's Island,6.0,Adventure/Drama/Film-Noir
High Society,6.4,Comedy
Himmel ohne Sterne,7.2,Romance/Drama
Historias de la radio,7.1,Comedy
Hit the Deck,6.6,Comedy/Musical/Romance
House of Bamboo,6.8,Crime/Drama/Film-Noir
How to Be Very Very Popular,5.5,Comedy
Les héros sont fatigués,6.7,Adventure/Drama
I Am a Camera,6.4,Drama
I Died a Thousand Times,6.4,Crime/Drama/Film-Noir
I'll Cry Tomorrow,7.2,Biography/Drama/Music
Ich denke oft an Piroschka,7.0,Comedy/Romance
Ikimono no kiroku,7.3,Drama
Illegal,7.0,Crime/Drama/Film-Noir
L'impossible Monsieur Pipelet,5.7,Comedy/Drama
The Indian Fighter,6.4,Western
Gli innamorati,6.7,Comedy
El inocente,7.3,Comedy/Musical
Interrupted Melody,6.7,Biography/Drama/Music
The Intruder,6.7,Drama/War
Isän vanha ja uusi,6.3,Comedy/Romance
It Came from Beneath the Sea,6.0,Horror/Sci-Fi
It's Always Fair Weather,7.0,Comedy/Drama/Musical
It's a Dog's Life,6.8,Drama/Comedy
Jail Busters,6.4,Comedy
Jan Zizka,6.9,Drama/War
Jedda,6.2,Adventure/Drama/History
Joe MacBeth,6.4,Crime/Drama/Film-Noir
John and Julie,6.4,Family/Comedy
Josephine and Men,5.7,Comedy
Jubal,7.1,Drama/Romance/Western
Jump Into Hell,5.7,Drama/War
Jungle Moon Men,5.9,Action/Adventure/Fantasy
Jupiter's Darling,5.8,Adventure/Comedy/Fantasy
Jû jin yuki otoko,5.8,Horror/Sci-Fi
The Kentuckian,6.3,Drama/Western
A Kid for Two Farthings,6.5,Comedy/Drama/Family
Kiinni on ja pysyy,6.0,Comedy
Killer's Kiss,6.6,Crime/Drama/Film-Noir
Kinder Mütter und ein General,7.0,Drama/War
King Dinosaur,2.1,Adventure/Sci-Fi
The King's Thief,5.7,Adventure/History
